response1_type	response1	category	condition	irregular	response2_type	prompt	response2	workerid	Answer.condition	slide_number	context	root	item	Answer.time_in_minutes	participant
1	jating	verb	1	no	1	Nick tries to jate every day. He gets off work early so he can jate. He says that [BLANK1] holds his life together. But I [BLANK2] once, and it was nothing special.	jated	0	1	39	Nick tries to XXX every day. He gets off work early so he can XXX. He says that YYY holds his life together. But I YYY once, and it was nothing special.	jate	nonce	8.2039166667	1cond-trials
1	teeps	noun	1			Did you give him a teep for his birthday like he asked? I think they are his favorite. He will be asking you for some [BLANK1], I know it.	NA	0	1	40	Did you give him a XXX for his birthday like he asked? I think they are his favorite. He will be asking you for some YYY, I know it.	teep	nonce	8.2039166667	1cond-trials
1	nilting	verb	1	no	1	I don't want to nilt. I try not to nilt. I know that [BLANK1] isn't good for you. I know that because I [BLANK2] a lot when I was a teenager.	nilted	0	1	41	I don't want to XXX. I try not to XXX. I know that YYY isn't good for you. I know that because I YYY a lot when I was a teenager.	nilt	nonce	8.2039166667	1cond-trials
1	glarkest	adjective	1		1	My mom's food always tastes glark. She learnt to cook glark food from her mom. I think she makes the [BLANK1] food in the world. Or at least, [BLANK2] food than my dad does.	glarkier	0	1	42	My mom's food always tastes XXX. She learnt to cook XXX food from her mom. I think she makes the YYY food in the world. Or at least, YYY food than my dad does.	glark	nonce	8.2039166667	1cond-trials
1	cakes	noun	filler			Did they ask about the cake? I think we need to let them know by tomorrow. I hear [BLANK1] are in scarce quantity at the store.	NA	0	1	43	Did they ask about the XXX? I think we need to let them know by tomorrow. I hear YYY are in scarce quantity at the store.	cake	real	8.2039166667	1cond-trials
1	zorches	noun	1			My favorite animal is the zorch. They are impressive creatures. I saw a group of [BLANK1] during our trip last summer and I was so excited.	NA	0	1	44	My favorite animal is the XXX. They are impressive creatures. I saw a group of YYY during our trip last summer and I was so excited.	zorch	nonce	8.2039166667	1cond-trials
1	mensing	verb	1	no	1	Fred couldn't mense. All he wanted was to mense. Finally, he succeeded in [BLANK1]. After he [BLANK2] his mind was at ease.	mensed	0	1	45	Fred couldn't XXX. All he wanted was to XXX. Finally, he succeeded in YYY. After he YYY his mind was at ease.	mense	nonce	8.2039166667	1cond-trials
1	panking	verb	1	no	1	You should pank. It's always worthwhile to pank. I'm [BLANK1], and you should too. Last week you [BLANK2], why won't you now?	panked	0	1	46	You should XXX. It's always worthwhile to XXX. I'm YYY, and you should too. Last week you YYY, why won't you now?	pank	nonce	8.2039166667	1cond-trials
1	tattoos	noun	filler			It is hard to believe that having a tattoo is fine now. This would have been unacceptable in our day. We were always taught that [BLANK1] were bad.	NA	0	1	47	It is hard to believe that having a XXX is fine now. This would have been unacceptable in our day. We were always taught that YYY were bad.	tattoo	real	8.2039166667	1cond-trials
1	tightest	adjective	filler		1	Why are tight pants popular? Most find tight pants uncomfortable. For some reason though, people still try to wear the [BLANK1] ones they can find, always looking for a [BLANK2] pair than the last.	tighter	0	1	48	Why are XXX pants popular? Most find XXX pants uncomfortable. For some reason though, people still try to wear the YYY ones they can find, always looking for a YYY pair than the last.	tight	real	8.2039166667	1cond-trials
1	slints	noun	1			There was no doubt in my mind that a great slint like this one was John's. I had seen a set of [BLANK1] in his yard last summer and this had to be one of them.	NA	0	1	49	There was no doubt in my mind that a great XXX like this one was John's. I had seen a set of YYY in his yard last summer and this had to be one of them.	slint	nonce	8.2039166667	1cond-trials
1	bears	noun	training			This is a bear. They are really enjoyable. This one is one of my sister's [BLANK1].	NA	0	20	4	This is a XXX. They are really enjoyable. This one is one of my sister's YYY.	bear	real	24.1824833333	20cond-trials
1	knitting	verb	training			I would love to learn how to knit. My friend has been [BLANK1] recently and loves it.	NA	0	20	5	I would love to learn how to XXX. My friend has been YYY recently and loves it.	knit	real	24.1824833333	20cond-trials
3	Mike	verb	training			John said he wants to cook. Yesterday, partner [BLANK1] and John decided he wanted to try.	NA	0	20	6	John said he wants to XXX. Yesterday, his partner YYY and John decided he wanted to try.	cook	real	24.1824833333	20cond-trials
1	sweetest	adjective	training			Such a sweet child! She really is the [BLANK1] child I've ever seen.	NA	0	20	7	Such a XXX child! She really is the YYY child I've ever seen.	sweet	real	24.1824833333	20cond-trials
2	worse	adjective	training			This was a hard problem. It was definitely [BLANK1] than other problems they had encountered.	NA	0	20	8	This was a XXX problem. It was definitely YYY than other problems they had encountered.	hard	real	24.1824833333	20cond-trials
1	cakes	noun	filler			Did they ask about the cake? I think we need to let them know by tomorrow. I hear [BLANK1] are in scarce quantity at the store.	NA	0	20	10	Did they ask about the XXX? I think we need to let them know by tomorrow. I hear YYY are in scarce quantity at the store.	cake	real	24.1824833333	20cond-trials
1	snellest	adjective	20		1	The woman became snell after seeing it. Her friends laughed at how snell she was. There was no reason for her to be the [BLANK1] person in the room. Yet, she seemed [BLANK2] than everyone present.	sneller	0	20	11	The woman became XXX after seeing it. Her friends laughed at how XXX she was. There was no reason for her to be the YYY person in the room. Yet, she seemed YYY than everyone present.	snell	nonce	24.1824833333	20cond-trials
1	bizing	verb	20		1	Next week we're going to bize. We've been waiting ages for the chance to bize. We're reading a book about [BLANK1]. My friend [BLANK2] once before, but this will be my first time.	bized	0	20	12	Next week we're going to XXX. We've been waiting ages for the chance to XXX. We're reading a book about YYY. My friend YYY once before, but this will be my first time.	bize	nonce	24.1824833333	20cond-trials
	jogging	verb	filler			Everyone wants to jog. Magazines are telling me to jog. It seems like [BLANK1] is cool. But I [BLANK2] last week, and I don't see what all the fuss is about.	jogged	0	20	13	Everyone wants to XXX. Magazines are telling me to XXX. It seems like YYY is cool. But I YYY last week, and I don't see what all the fuss is about.	jog	real	24.1824833333	20cond-trials
	teeper	adjective	20			Did he think this shirt was too teep? Maybe it was not teep enough. After glancing at them again, the second one seemed [BLANK1] than the first. In the end, they decided that being the person with the [BLANK2] shirt at the party was probably not a bad thing.	teepest	0	20	14	Did he think this shirt was too XXX? Maybe it was not XXX enough. After glancing at them again, the second one seemed YYY than the first. In the end, they decided that being the person with the YYY shirt at the party was probably not a bad thing.	teep	nonce	24.1824833333	20cond-trials
	fupping	verb	20			You should fupp. It's always worthwhile to fupp. I'm [BLANK1], and you should too. Last week you [BLANK2], why won't you now?	fupped	0	20	15	You should XXX. It's always worthwhile to XXX. I'm YYY, and you should too. Last week you YYY, why won't you now?	fupp	nonce	24.1824833333	20cond-trials
	tattoos	noun	filler			It is hard to believe that having a tattoo is fine now. This would have been unacceptable in our day. We were always taught that [BLANK1] were bad.	NA	0	20	16	It is hard to believe that having a XXX is fine now. This would have been unacceptable in our day. We were always taught that YYY were bad.	tattoo	real	24.1824833333	20cond-trials
	cheeming	verb	20			Jane refuses to cheem. She's too frightened to cheem. I don't know why she's so scared of [BLANK1]. Everyone else [BLANK2] last year.	cheemed	0	20	17	Jane refuses to XXX. She's too frightened to XXX. I don't know why she's so scared of YYY. Everyone else YYY last year.	cheem	nonce	24.1824833333	20cond-trials
	pets	noun	filler			I would like to have a pet. They are great companions. I am envious of people who are fortunate enough to have more than one. If I could have many [BLANK1], I would.	NA	0	20	18	I would like to have a XXX. They are great companions. I am envious of people who are fortunate enough to have more than one. If I could have many YYY, I would.	pet	real	24.1824833333	20cond-trials
	pizers	noun	20			My favorite animal is the pizer. They are impressive creatures. I saw a group of [BLANK1] during our trip last summer and I was so excited.	NA	0	20	19	My favorite animal is the XXX. They are impressive creatures. I saw a group of YYY during our trip last summer and I was so excited.	pizer	nonce	24.1824833333	20cond-trials
	coodling	verb	20			It's difficult to coodle. I've always found it hard to coodle. Some people say [BLANK1] is easy. But I [BLANK2] last week and I can tell you it's not easy.	coodled	0	20	20	It's difficult to XXX. I've always found it hard to XXX. Some people say YYY is easy. But I YYY last week and I can tell you it's not easy.	coodle	nonce	24.1824833333	20cond-trials
	panks	noun	20			Have you ever heard of a pank? It grows in South America. There are [BLANK1] on the menu tonight for dinner.	NA	0	20	21	Have you ever heard of a XXX? It grows in South America. There are YYY on the menu tonight for dinner.	pank	nonce	24.1824833333	20cond-trials
	binking	verb	20			Nick tries to bink every day. He gets off work early so he can bink. He says that [BLANK1] holds his life together. But I [BLANK2] once, and it was nothing special.	binked	0	20	22	Nick tries to XXX every day. He gets off work early so he can XXX. He says that YYY holds his life together. But I YYY once, and it was nothing special.	bink	nonce	24.1824833333	20cond-trials
	zorchest	adjective	20			Here is a zorch thing. Here are two other things that are zorch. This one is the [BLANK1] of them all. It is [BLANK2] than the rest.	zorcher	0	20	23	Here is a XXX thing. Here are two other things that are XXX. This one is the YYY of them all. It is YYY than the rest.	zorch	nonce	24.1824833333	20cond-trials
	kitas	noun	20			The camera followed the kita for some time. It was on its way to meet other [BLANK1] near the beach.	NA	0	20	24	The camera followed the XXX for some time. It was on its way to meet other YYY near the beach.	kita	nonce	24.1824833333	20cond-trials
	wolper	adjective	20			They described it as a wolp place. I'm so excited to stay at a wolp resort. I hear that the spot we are going to is [BLANK1] than the one they went to. In fact, I hear it is the [BLANK2] resort on the whole coast.	wolpest	0	20	25	They described it as a XXX place. I'm so excited to stay at a XXX resort. I hear that the spot we are going to is YYY than the one they went to. In fact, I hear it is the YYY resort on the whole coast.	wolp	nonce	24.1824833333	20cond-trials
